p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,result
0.8885714,0.0348837,0.4444444,0.0,0.0777027,0.4444444,1.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,0.8542857,0.0,0.9444444,0.1666667,0.8648649,0.1666667,1.0,0.36,0.990099,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.5428571,1.0,0.7222222,0.8333333,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8885714,-0.0348837,-0.4444444,0.0,0.08
0.8885714,0.0,0.4444444,0.0,0.0777027,0.4444444,1.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,0.5428571,1.0,0.7222222,0.8333333,0.2905405,0.7222222,0.0,0.36,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9057143,-1.0,-0.1111111,0.0,0.08
0.9057143,0.6863469,0.1111111,0.0,0.2500000,0.1111111,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,0.5428571,0.0,0.7222222,0.8333333,0.2905405,0.7222222,0.0,0.36,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9057143,-0.6863469,-0.1111111,0.0,0.08
0.9057143,0.0,0.1111111,0.0,0.2500000,0.1111111,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,0.4742857,0.8201058,0.5,0.2777778,0.2668919,0.0555556,0.0,0.16,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4314286,-1.0,-0.9444444,0.0,0.08
0.4314286,0.156,0.9444444,0.0,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.4594595,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.9057143,0.0,0.1111111,0.0,0.6971429,1.0,0.1666667,0.6111111,0.4742857,0.0,0.5,0.2777778,0.2668919,0.0555556,0.0,0.16,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4314286,-0.156,-0.9444444,0.0,0.08
0.4314286,0.0,0.9444444,0.0,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.4594595,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.9057143,0.0,0.1111111,0.0,0.6971429,1.0,0.1666667,0.6111111,0.3742857,0.1089109,0.3333333,0.0,0.3243243,0.3333333,1.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.4742857,0.0,0.5,0.2777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6971429,-1.0,-0.1666667,-0.6111111,0.085
0.8542857,0.3858268,0.9444444,0.1666667,0.8648649,0.1666667,1.0,0.36,0.990099,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.5428571,1.0,0.7222222,0.8333333,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9189189,0.3888889,0.5,0.0,1.0,0.7736486,0.3888889,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9485714,1.0,0.1111111,0.1666667,0.8885714,1.0,0.4444444,0.0,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.8542857,-0.3858268,-0.9444444,-0.1666667,0.92
0.8542857,0.1417323,0.9444444,0.1666667,0.8648649,0.1666667,1.0,0.36,0.990099,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.5428571,1.0,0.7222222,0.8333333,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9485714,0.0,0.1111111,0.1666667,0.8175676,0.1666667,1.0,0.44,0.9405941,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.8885714,1.0,0.4444444,0.0,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.8542857,-0.1417323,-0.9444444,-0.1666667,0.92
0.8542857,0.0,0.9444444,0.1666667,0.8648649,0.1666667,1.0,0.36,0.990099,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.5428571,1.0,0.7222222,0.8333333,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8885714,0.0348837,0.4444444,0.0,0.0777027,0.4444444,1.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.5428571,-1.0,-0.7222222,-0.8333333,0.92
0.5428571,1.0,0.7222222,0.8333333,0.2905405,0.7222222,0.0,0.36,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8885714,0.0,0.4444444,0.0,0.0777027,0.4444444,1.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.9057143,1.0,0.1111111,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.5428571,-1.0,-0.7222222,-0.8333333,0.92
0.5428571,0.0,0.7222222,0.8333333,0.2905405,0.7222222,0.0,0.36,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9057143,0.6863469,0.1111111,0.0,0.2500000,0.1111111,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.4742857,-1.0,-0.5,-0.2777778,0.92
0.4742857,0.8201058,0.5,0.2777778,0.2668919,0.0555556,0.0,0.16,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9057143,0.0,0.1111111,0.0,0.2500000,0.1111111,1.0,0.6,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.4314286,1.0,0.9444444,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.4742857,-0.8201058,-0.5,-0.2777778,0.92
0.4742857,0.0,0.5,0.2777778,0.2668919,0.0555556,0.0,0.16,0.990099,0.2195946,0.5,0.0,0.3,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.3742857,1.0,0.3333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4314286,0.156,0.9444444,0.0,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.4594595,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.9057143,0.0,0.1111111,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.3742857,-1.0,-0.3333333,0.0,0.92
0.3742857,0.1089109,0.3333333,0.0,0.3243243,0.3333333,1.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8542857,0.0,0.9444444,0.1666667,0.5428571,0.0,0.7222222,0.8333333,0.4742857,0.0,0.5,0.2777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4314286,0.0,0.9444444,0.0,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.4594595,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.3571429,0.0,0.8888889,0.3888889,0.9485714,0.0,0.1111111,0.1666667,0.8885714,0.0,0.4444444,0.0,0.9057143,0.0,0.1111111,0.0,0.6971429,1.0,0.1666667,0.6111111,-0.3742857,-0.1089109,-0.3333333,0.0,0.915
0.7885714,0.0,0.1111111,0.8888889,0.9121622,0.1111111,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4628571,1.0,0.7777778,0.0555556,0.14,1.0,0.7777778,0.4444444,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,0.3257143,0.4204947,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4628571,-1.0,-0.7777778,-0.0555556,0.035
0.4628571,0.0,0.7777778,0.0555556,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.14,1.0,0.7777778,0.4444444,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,0.3257143,0.130742,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14,-1.0,-0.7777778,-0.4444444,0.035
0.14,0.0,0.7777778,0.4444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,0.3257143,0.0,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14,0.0,-0.7777778,-0.4444444,0.035
0.14,0.0,0.7777778,0.4444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,0.38,1.0,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2485714,-1.0,-0.0555556,0.0,0.035
0.2485714,0.0,0.0555556,0.0,0.6250000,0.5555556,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.14,0.0,0.7777778,0.4444444,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,0.38,0.5658915,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5457143,-1.0,-0.5,-0.6666667,0.035
0.5457143,0.0,0.5,0.6666667,0.2601351,0.0555556,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.14,0.0,0.7777778,0.4444444,0.2485714,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.38,0.5658915,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4857143,-1.0,-0.5555556,-0.2777778,0.085
0.3257143,0.4204947,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.9121622,0.1111111,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4628571,1.0,0.7777778,0.0555556,0.14,1.0,0.7777778,0.4444444,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,-0.3257143,-0.4204947,-0.1666667,0.0,0.965
0.3257143,0.130742,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4628571,0.0,0.7777778,0.0555556,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.14,1.0,0.7777778,0.4444444,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,-0.3257143,-0.130742,-0.1666667,0.0,0.965
0.3257143,0.0,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.38,1.0,0.5555556,0.3888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.7777778,0.4444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,-0.38,-1.0,-0.5555556,-0.3888889,0.965
0.38,1.0,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.7777778,0.4444444,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.2485714,1.0,0.0555556,0.0,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,-0.38,-1.0,-0.5555556,-0.3888889,0.965
0.38,0.5658915,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2485714,0.0,0.0555556,0.0,0.6250000,0.5555556,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.14,0.0,0.7777778,0.4444444,0.5457143,1.0,0.5,0.6666667,0.4857143,1.0,0.5555556,0.2777778,-0.38,-0.5658915,-0.5555556,-0.3888889,0.965
0.38,0.5658915,0.5555556,0.3888889,0.2331081,0.6111111,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3257143,0.0,0.1666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5457143,0.0,0.5,0.6666667,0.2601351,0.0555556,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7885714,0.0,0.1111111,0.8888889,0.4628571,0.0,0.7777778,0.0555556,0.14,0.0,0.7777778,0.4444444,0.2485714,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,-0.38,-0.5658915,-0.5555556,-0.3888889,0.915
0.1228571,0.0504732,0.3333333,0.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.54,1.0,0.2222222,0.5,0.2742857,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6114286,0.5177305,0.1111111,0.4444444,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2,1.0,0.1666667,0.3333333,0.6314286,1.0,0.0555556,0.0,0.82,1.0,0.8888889,0.8333333,0.6171429,1.0,0.6111111,0.0,0.5942857,1.0,0.7777778,0.0,-0.1228571,-0.0504732,-0.3333333,0.0,0.885
0.1228571,0.0,0.3333333,0.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.54,1.0,0.2222222,0.5,0.2742857,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.9563107,0.1666667,0.3333333,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6114286,0.5177305,0.1111111,0.4444444,0.6314286,1.0,0.0555556,0.0,0.82,1.0,0.8888889,0.8333333,0.6171429,1.0,0.6111111,0.0,0.5942857,1.0,0.7777778,0.0,-0.54,-1.0,-0.2222222,-0.5,0.885
0.54,0.9012346,0.2222222,0.5,0.7668919,0.2222222,0.5,0.0,0.7425743,0.1351351,0.5,0.0,0.48,0.990099,0.4425676,0.3333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.1228571,0.0,0.3333333,0.0,0.2742857,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.1666667,0.3333333,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6114286,0.5177305,0.1111111,0.4444444,0.6314286,1.0,0.0555556,0.0,0.82,1.0,0.8888889,0.8333333,0.6171429,1.0,0.6111111,0.0,0.5942857,1.0,0.7777778,0.0,-0.54,-0.9012346,-0.2222222,-0.5,0.885
0.54,0.7037037,0.2222222,0.5,0.7668919,0.2222222,0.5,0.0,0.7425743,0.1351351,0.5,0.0,0.48,0.990099,0.4425676,0.3333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.1228571,0.0,0.3333333,0.0,0.2742857,1.0,0.0555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6114286,0.0,0.1111111,0.4444444,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2,0.0,0.1666667,0.3333333,0.6314286,1.0,0.0555556,0.0,0.82,1.0,0.8888889,0.8333333,0.6171429,1.0,0.6111111,0.0,0.5942857,1.0,0.7777778,0.0,-0.54,-0.7037037,-0.2222222,-0.5,0.885
